address,date,stackAmt
0xaa0dee58a36b72c774317eb5f71afb2a04c85527,Mon Sep 27 2021 14:33:35 GMT-0700 (Pacific Daylight Time),88382.29962910393
0xe8e61db7918bd88e5ff764ad5393e87d7aaef9ad,Mon Sep 20 2021 21:52:36 GMT-0700 (Pacific Daylight Time),44430.70291257619
0xc6068433585ed0141315122bf17a39b39acae511,Tue Sep 21 2021 12:25:13 GMT-0700 (Pacific Daylight Time),19758.5
0x8b7a5b22175614ee194e9e02e9fe0a1b5414c75e,Mon Sep 20 2021 21:37:57 GMT-0700 (Pacific Daylight Time),151893.9390987337
0x7ae941cc02130954b4bcbf3137a89df19d768716,Wed Sep 29 2021 01:23:23 GMT-0700 (Pacific Daylight Time),30069.326249999882
0x6a01af210dce01f44b5067fc688641384a8bce5b,Mon Sep 20 2021 21:44:00 GMT-0700 (Pacific Daylight Time),79112.49076536045
0xd91a59e45ebb5179bea3901ea504ed2fb099f62d,Mon Sep 20 2021 22:41:11 GMT-0700 (Pacific Daylight Time),160371.60214867242
0x4dea1185da6dc1dafa103601e88ecfc5d6f6cf67,Mon Sep 20 2021 21:53:50 GMT-0700 (Pacific Daylight Time),4553.833333333333
0xdb995c1264821e0fe5230ae86db05a6592478723,Tue Sep 28 2021 12:52:51 GMT-0700 (Pacific Daylight Time),102638.65556724962
0xe9225f057a16f600c4ee2b6c169e93534381d0d0,Mon Sep 20 2021 21:54:29 GMT-0700 (Pacific Daylight Time),2891.7208333333215
0xf486d56cce70c481b3455af901fcc4f03fee8107,Tue Sep 21 2021 07:31:00 GMT-0700 (Pacific Daylight Time),80706.73342386559
0xb8b7c175659f7dd9930b4823be72fd8acb5e18e6,Mon Sep 20 2021 21:55:45 GMT-0700 (Pacific Daylight Time),0.019801483154296876
0x60e2a272b6233d4fe08908bfa6ea44518501732a,Sun Sep 26 2021 23:38:38 GMT-0700 (Pacific Daylight Time),56836.153980289644
0xf60f773494889f18fc7eabbcd5705334bb7cc6dc,Mon Sep 20 2021 21:55:46 GMT-0700 (Pacific Daylight Time),7885.729166666635
0xcd76be8e31f3eb171b404b13c0d660a9463f633e,Mon Sep 20 2021 21:55:58 GMT-0700 (Pacific Daylight Time),21915.149999999914
0x5774c601c1d485590949b99d386705164f31a953,Tue Sep 28 2021 14:12:44 GMT-0700 (Pacific Daylight Time),95886.75
0xca5ec2afd63a192de5aa103f134bb59f0e47f7f,Mon Sep 20 2021 22:01:48 GMT-0700 (Pacific Daylight Time),997
0xf0142fecd89e3f5d50ae8f0f5d04cadcdf62bddd,Mon Sep 20 2021 22:02:12 GMT-0700 (Pacific Daylight Time),0.016217498779296877
0x729250be25dc878dd400bf5bef702de77c83493e,Mon Sep 20 2021 22:02:34 GMT-0700 (Pacific Daylight Time),16230.719166666602
0x7c3410819f4dd207358e48adb7a8006d58fa828e,Mon Sep 20 2021 22:06:20 GMT-0700 (Pacific Daylight Time),1485.0577209082007
0x14eb987f50389df4229d01c44e65dc27e29679c2,Wed Sep 29 2021 03:54:30 GMT-0700 (Pacific Daylight Time),92886.4795115607
0xbfb744bf537a17fdcd66e79c0231e6cfeaa428b9,Mon Sep 20 2021 22:09:19 GMT-0700 (Pacific Daylight Time),50615.45925798901
0x29ac25d705966859a33e7957d8c56c2c6736ac0e,Mon Sep 20 2021 22:17:09 GMT-0700 (Pacific Daylight Time),75.23958333333303
0xd5e81c75b48172a38afeca96e8f07f5107abec13,Mon Sep 27 2021 03:46:49 GMT-0700 (Pacific Daylight Time),23582.083333333336
0x253a1e3f78e0966956b75ec32bd4a52b9a564cfc,Mon Sep 20 2021 22:22:23 GMT-0700 (Pacific Daylight Time),1216.2920833333285
0xbaa81e92c1c6ad6aebd1b69ad67c019815143de7,Mon Sep 20 2021 22:24:29 GMT-0700 (Pacific Daylight Time),12.697083333333282
0x449d9bab5855d53864969defeeaf0148f7c104f2,Mon Sep 20 2021 22:26:15 GMT-0700 (Pacific Daylight Time),152675.14926442457
0xce58e2e708f1118715e3028b7f220f07ca84b48d,Mon Sep 20 2021 22:29:16 GMT-0700 (Pacific Daylight Time),23202.042112400457
0x7f5ccfb50d9087a572a80ec2585bde8e0377625c,Mon Sep 27 2021 02:02:25 GMT-0700 (Pacific Daylight Time),88143.83333333334
0x7af761df929afd00b21d0c493150b98f39c2831f,Sat Sep 25 2021 04:48:32 GMT-0700 (Pacific Daylight Time),6411.84834109279
0xb7b240a6f0169fad876a891864638c72f1faf3fb,Wed Sep 22 2021 06:02:13 GMT-0700 (Pacific Daylight Time),3.6673003808593747
0x9242cf44047b58ff0fbfe8428ab39f2faadff7e,Sun Sep 26 2021 23:11:14 GMT-0700 (Pacific Daylight Time),19627.415501477073
0x23c0954c4b997c58a1544717de90c8e174ea194c,Thu Sep 23 2021 07:21:44 GMT-0700 (Pacific Daylight Time),50016.97391714605
0x8f791f061d7f36dc07de081ad88f87d71be1585e,Sat Sep 25 2021 21:27:03 GMT-0700 (Pacific Daylight Time),102341.51877740567
0xef291527c74d6c10b6b533d0ee45ab9c92669c5c,Fri Sep 24 2021 15:39:47 GMT-0700 (Pacific Daylight Time),12161.228958129883
